obsid,video_id,year,n_rows,n_codeable_turns,n_teacher_turns,n_chars,shared_video_id,sha256
2386,318,2,248,248,120,23396,,38512656f557784f847fe6aafcabac9e579115fb704aea0cb6e977227cae874f
2389,338,2,604,604,292,31990,,96973c8676da712260b13ec7ce9f4b6cc8511d180df15bf4497db8c0e05b6339
2390,337,2,251,251,127,25087,,dcebae21098e382f41dcc51d3dcaf6e0cedf21bad31f686cabb2448127b50c78
2393,344,2,579,579,297,48203,,090516948060665b63f09a98e3d882f0b61172ca6e2cd16bd8635e3ebae64832
2395,372,2,495,495,245,36597,,0342270f05dfc12bcc19ec043c54d740cabec58aa7d6c387ac494309105a160f
2396,370,2,527,527,276,32410,,fa75f480fba5a3fd5753cfccbec7cdc6b33bc497b20b65f2938dd7fbd6255de6
2397,345,2,477,477,229,30558,,90b72d8f63113e5dd3be3edbb1409f1e3c5aac7920c87d4205802b5638c5576d
2398,332,2,187,187,94,23701,,af854b0cbd5c86a64b465bb5da1a88b9d0f87aa21188591cc0d8e2656da4ed65
2400,443,2,851,851,363,31328,,5f7c6a6096484e7364fda7cc48fb1db177821e7ea1384b6f36b87cb96c0c1b77
2401,354,2,351,351,178,27975,,bd97b61a84412041fc3ede8d053686808fd5222f9a3f88be741f536636a6002e
2402,447,2,503,503,195,28390,,186de1b379dcdeee9d3e8426c1375a01611771b904078baf14b4ad6383590b98
2404,444,2,756,756,360,80723,,7fd4796f449cbd95451809e443d2dd5c10c6f4fa7100a9abd0c407ffbdf0f338
2405,302,2,416,416,193,20275,,44a6398327edd56f5ed000a31980954a1d4e2cdd9869b3ea46a1d5ae4aa6afd6
2406,334,2,260,260,141,15612,,4abaa93fa0b9ba5dad1147127dd7d3179060af27a071cb1b2e0bd6b8b86f51ef
2408,561,2,350,350,150,22329,,25349e520f31a31f602d5cdb8c4197202542ad3bb2280444ce30da696604df64
2423,363,2,123,123,64,15643,,6ca6162ab4175ecb2611cdfd9543c1f85b25e16a30102acd76701a27afc0fcd0
2424,367,2,682,682,310,30631,,0d36f9613b14b3c0fdf0a94bf22f0974a8181c77dbb10162abe63234c372af98
2430,561,2,453,453,181,17760,,76bef4a7b5044b1acf162df4df8831ca63b7ce7bbcaf57a5f71aebb27a0f0c31
2437,518,2,131,131,66,18098,,5a7f2be3f9dac8c8d4dd6ecf1fd431ed57f44887b5fb30333c6e9ca3ae9cc084
2438,516,2,500,500,234,30756,,5db6e99bf1bd6db82f3c533a4e132c97eb1a75005a4b2533b724c103f29063d6
2439,736,2,168,168,83,29175,,fece3487c4b31dee293a538daa27436cc2342edaa6aad32c3ceee3f49750dba2
2440,737,2,338,338,141,29550,,d6772832e77ff2c746d2ffa33ee369c6ce69b27b000f40119b5df89afb3938df
2441,740,2,182,182,92,23254,,3919ac527a6758486670089ac6f83c48b8a6a468cbbe40d5364fcc095b0cf773
2442,735,2,184,184,92,22816,,e11eb280316a422502ccfff128a8e7232d74d9da1f80bcf5708d389c7be2da74
2444,734,2,481,481,239,27196,,65da04479f5a4ec751820a3a45369d2f76c2652b99b14d8aa27d15d3b7ef1a99
2445,741,2,158,158,80,19076,,1a611e26ce64487e381e9f584c0569edb8b7a70da915909096b2a7dc76fdcc4e
2446,732,2,792,792,333,31740,,d658f8163a0f2805b80888ea5a1d2b4c9a98f66ca6cfbd8493b566fe131b61c0
2447,738,2,110,110,54,11279,,5b0b5bd8302bed9e626032ca65c4ed2ac47d237165bc05dfe01d8fd17ceb0393
2448,820,2,283,283,138,24897,,c823641a6d2e4c6761610a96dcd1f7c73d6b376ebaf9b63220d8858915a10e2a
2449,796,2,344,344,171,24305,,650dc2faec8ead9d93e5b1dedffdf6c6b2941fc37fbf2c8f53c60372cd41d248
2450,798,2,97,97,47,31478,,df85c7a99eaf310533a0362decfb5fe05caf3f2b06dd56366cf9cdd0fdd6efc9
2451,795,2,189,189,95,23332,,2a4af1bb7f47854654a1b9744b6bf2560b914ac261a67f88a176f0a9d3ac3927
2452,770,2,353,353,168,30540,,58a0856dc325a18ec872c0ded887f28a5fd1a490e6ac393fc622ba6eb21bef90
2456,785,2,166,166,82,34837,,60322c46b43ed09cdeb79d7e4042ccd4639e90cc5e131e6d2325a13be253f626
2458,314,2,291,291,144,32367,,e76c98940537597555e827ca2502d302c69fcb215d43589d8281e1408da1e197
2459,374,2,446,446,242,37777,,cb6f0e918a486995263fe736ca5895f30d40b86514a3942a982eb2f3b2f4cfba
2460,315,2,268,268,126,13488,,b5a51e147da9fbb35ff843b462146751a5d2fb7642971dc4be4a546d4d684192
2461,313,2,163,163,81,24130,,fdb0fa1f684eb3e546d78e9311163ddf2c2e0e26e0e9d4f3f7a68aca202ad1d6
2463,824,2,588,588,268,40159,,80bddcc6ba17ae57f43da5eb8adbdc63fc133607361f95a84eb177030cfd0806
2464,826,2,621,621,290,41725,,9ec08994f25901de89a237edee0de4e02e7a56f983cc7316ae8ce61dc4e4c7d6
2465,822,2,116,116,57,27815,,fe4dad0255cc10e302eb69429218fae7a9a131ab05d63e746a0a8addcb8d9eae
2466,362,2,689,689,328,40799,,d23ea8b7579440426f7c46f3501fa0ee3d5ae9abdc8ec60a8d8fae0f715f17ea
2467,309,2,515,515,276,37261,,ebcb00916ac8686af82354df1e8ba43c8dfa7c4ab7a6e877c842d518b80405b7
2468,366,2,249,249,158,43694,,780c354e6fc45847d9cdc402fb22fb25d5043178e8df281f328c912de2c02dfe
2469,361,2,915,915,439,56342,,8d59f7ddfd068296e3e57f925fa306c8cef0870273e0f78177c1d6b1a54f5136
2470,307,2,428,428,211,35373,,b58bac9aec7c22603c5a6e3b09fdae0c4ab8d621386dea09434d93089e2e0e6e
2471,360,2,168,168,90,11269,,45a9c5df358085a5f52fdc0dd8e1c427fa6a0ef326618a8ba5e6b99a6a6a3868
2472,376,2,504,504,252,34717,,91c730757ede968a3a168a85bde42488959e539c4082d7efdd525b87db5363e5
2473,438,2,536,536,251,31850,,afbe2d5d479853f85fe0c1e92fd72f5214d2dff2727a82a82349b9b55477bed5
2474,445,2,702,702,336,34455,,2f4540d3b446edeae45a36a269f36b863518c3ae6e7020cb43abff61360b42da
2475,442,2,281,281,140,26968,,28d55dd20c3184aacd240107f5f3529be09d17205f6fb935ecd869d6bfda7ab7
2476,441,2,400,400,197,31527,,a78b00da3b06ec45b0074bb8a97b86997abdaaa4bc7fecfe1a5b42a768ba750e
2477,444,2,218,218,122,28609,,983325c38c625be4d5b0461e1bb727b9f02381e1a4d5ae4149495d7bc575d91a
2478,440,2,223,223,112,25538,,1bad5313032513376261338f90e72369cb4fc399af282f874a6d1b7c9e26d086
2482,357,2,622,622,291,38204,,7ef14dbdf143b3a2b78f379d8701f14315cff34dc76479b149843bc33c5fe391
2483,368,2,355,355,193,36386,,e49cf54c98e2b281e183e388f1174f13cb324d766c2d920fc2e41f8e04ac745a
2484,356,2,370,370,154,34654,,dda95b30ef5e33341878473699782ea2f8c29dd68ad66f30529f87caab846d25
2485,505,2,294,294,156,20377,,00aa8002cadcbfb90b18d7300c2a6b59c48f09f70f8ec9475e36698babfc1543
2486,545,2,171,171,85,20369,,7c08847e592707dbd3d9809382bfa71b790035710cc22dab13e43d4367d090d7
2487,568,2,89,89,44,11198,,2e18ad005f4d03fc6995c9207a79793ab6a28f5d3c13ac44fc2741afd09a6da2
2488,543,2,282,282,159,28803,,563846675f58884c0acd364d5961fb538f8caca57aaba3b57a96c8813a9790c9
2489,776,2,170,170,83,18736,,3aef968509ed41d73a8242ece8f38e7d5cfd8cfa7b47fc8649fee301f38c5735
2490,779,2,313,313,136,16949,,b3c72a863fe170dc989df48b5a0e3cb031026038c65748296766ea3a86f03d30
2491,781,2,252,252,149,26859,,610efb4656e5e977084feb66e60d2812da4a31e52fa74dc23d62455bcff4a839
2492,782,2,384,384,191,31451,,0aeeb3318f9b2d25e28752583cfd008580fd10f587aebf834f09f63617364f01
2493,761,2,245,245,135,38146,,30b9a3c9b61bc4e3d95920383d91b4cb5228a8b17d11980410fa78792dd88d6e
2494,754,2,414,414,207,22656,,620a3d8841508e6e2bf7a1c6a2e0fafcb92a901333c31e4013d9e4c63be34bbe
2495,757,2,224,224,114,27124,,7f1a2c319218d33d03144af3efd6b5558e1a96d781e23f850f17ac6aa8e335d4
2511,443,2,707,707,338,28867,,dcd85f6e4feb38868c3ca68d5c28cf01540ca908237b91ea0e77c336c66f0ce3
2512,430,2,328,328,173,23023,,21f662642831291af063fbfa0df3bebd0d7590774fbe7df7a3e61a412cc62954
2515,436,2,292,292,149,29443,,2fccffdafdeca5bc161b78c1147e752f7600806232beae5d114c5a5b24458a87
2516,427,2,276,276,140,25332,,85d48e0044a04837fd814d6c4dcf3735e90b2317c1306390b39299bfda6b93fb
2517,428,2,209,209,110,34712,,d52955ccb77712c155a4940188c757f1946fe84f7afe8c8d8c6b02057998331b
2518,454,2,597,597,302,30484,,bb452aa4cc1d12b2ad9a555053e1e843cfb2e10a3049e2a33e05cabe522fc5c6
2519,437,2,209,209,122,38922,,c20c53d7516f90a4efdee7820e14954205305ddd68787537db00aae7e2042ec5
2520,741,2,279,279,135,26060,,420783738e541651663b8700cb66bd49933e91cfa80ed304d0341a34d64662a0
2521,732,2,522,522,259,28341,,2ff3eca3ab2870067f6610252a44a8dfe4d2c88dbe17e10506daf505280636db
2522,738,2,310,310,146,24035,,4d5fa832b610af54b118c38bbd969e07af4994fcea3b94d7ca84e4e9cac5dc6b
2523,820,2,273,273,135,22415,,9b706486965a5c727bd8fc1ee53b48133db66ed86fd7cf8a8d57c125f67cf416
2524,736,2,271,271,150,27427,,f4c82c9dda51e57cde28c9651c47002710f504d725195093860280994e34c994
2525,737,2,356,356,163,28101,,c146ce77448e5df01f63c092fd32c254b1304e52098267a67c28d5da889a7d68
2526,740,2,334,334,183,27988,,5c22884885b22f2b69ad94802d1d64b2616362a8ca14642138264acd7175b405
2527,735,2,151,151,74,24080,,f7c4e3bf1a2257f189d6c8d01872beacd789487a5356208cc793529af311a1cc
2528,739,2,85,85,45,34714,,9cd215c88e406c7562094a9952a51f361aa6a9a64410f5cee54b6163f2552b70
2529,734,2,149,149,74,23591,,7a923685a726f4545d5aa0ef9ca921f2807b6ae19e0887b0298454704b8161e5
2530,316,2,583,583,284,42302,,04de3938408c130866a8ea6a918e00c785a950a2d85fed39c7eb40c627f998c4
2531,329,2,202,202,106,23278,,ce5e409482393b51ac6556e3cc10d2f0514bb37e2052d0692a0cdae200b8475b
2532,326,2,199,199,116,26664,,5af0b0e75f7327f29c5d51742e2be7327d9c469fedd6b19e0048440be048bc1e
2533,325,2,152,152,78,17346,,5f100a0d430b165fde85dd38e5b859dd36f3fef53249d7e21aaedb350283031f
2534,328,2,419,419,216,31895,,3810ad8c73f48953afaf108ef38ef6a71f5fd3c2ab2b3cb416de68565d384a0f
2535,373,2,132,132,68,9751,,6aca7410a91b3f7941370d6c3241819d9f043ab7518d658d17bcd5f81dac4b69
2540,799,2,154,154,76,23200,,22d22ded357333d53718b3754a49695312d1b95f34aa9c558979c412e4bdd98b
2541,818,2,571,571,256,28416,,070060fa79bba0133a05b970d1f6782b3f72aa51cdb0a951e4d56f789932f687
2543,817,2,213,213,103,20092,,2c273eb278953b0b3c16840f2bbc2c378dbbb5ff2d5526cb170f1662afb24601
2544,819,2,467,467,231,31044,,3a0edeef81955226a25cc692f71aa80f9584b43f3b6e825a4378213e2b04c644
2556,749,2,491,491,253,36606,,21734f7f72751f454eced52bd40fabd2838a7c489690ca3967756635b02eb529
2557,752,2,326,326,161,34620,,233a4a543dc699fa061d0394e09072ffeed9767385d964aa4c6cdbdc303fe2af
2558,750,2,238,238,122,25504,,81d8942745073c813f253762a9fd04bbe6f0c9cf450744a8a73a5d0e0f9cd2ed
2559,755,2,398,398,197,46393,,8569b84ce2adff175ceea5b233ec683aaa27a87609bb5e57e4429c17c166d74c
2561,337,2,215,215,107,26700,,57160e0379f02c42d2e0400120d574da68a016edb529142812706362b7dd9914
2563,370,2,405,405,201,32185,,5cae92f46321303a8ff60807a56ee0364e4d33733c3af340cce209d577b59454
2565,334,2,534,534,246,32007,,496ec7bac3b4c42c2ad91d07f9f2764661facfcb5b9e2e8c2f905c543083621b
2566,345,2,304,304,147,21541,,1628878a839ce708a94e8b7e0d4ec6be3bb62dff21da3d44a51966a6d4a88842
2568,341,2,436,436,217,21884,,dd60040f50d9887fdb86844bc462500f856376fbc9b8756e836119d8b9eb413a
2569,372,2,863,863,389,39776,,4063511e2366b33f51725002b220996b91beb91313223a673a7205b8bfc7e658
2571,344,2,588,588,291,47685,,edc065a9a99fca1fb8c6b317a98a9bb7f319cbc4de0139d9883d6f1d8c83cef4
2572,795,2,169,169,84,28403,,fbb71ce8849e2b1b7ed8e9da0a11e4d9db4dddebd51f77fa758ab9b352190462
2573,805,2,252,252,152,27099,,1b1c16835c5fc062018d6ff1b96df4bf70a694a8a91544f2f06eb9f7a54a0913
2574,804,2,350,350,185,19882,,1d6996a356fe1276eca2e400e6f9eb7f44c4713bb715ae896b235987885960dd
2575,803,2,578,578,292,31634,,9ee0a9c04d9e79d1f1412cb017b2dca56d8ebd711347c710f5b4510efd202f60
2576,802,2,403,403,195,24000,,5ac4cc629419bac8a5281ebb06310f4d4a8ae5689386e9c6bcffcc35253c9b23
2585,369,2,324,324,161,24389,,bb4fc6e76d99b6c44a51238af2aafd677e71ea6c3675ec5b367eb404dd5ba9bf
2588,371,2,227,227,109,25612,,2d66f54d50a0ff0138ba4da61799fe499deb9f2f99110bcd06cf706c1b3f1c71
2589,349,2,123,123,62,25466,,315fdda5a5503e1c0b7f2e0defe9fd8b0a5cc9334846916b051b5fc2c780a71a
2590,353,2,85,85,42,12798,,3e986f1e5f7555f71c28e51215b629ef5838e2437c8d8de62857e8ba724bc3d8
2591,318,2,769,769,345,35672,,bf34172b95af8c5e6667ed9775b8e2f37729f986bc5547186be8855486624b2b
2592,348,2,640,640,299,38410,,7a4b81fa580f9951b96c59fe00439e2ec9668f86b705124d803288bb7097d1fa
2593,351,2,409,409,215,36757,,2d5b41097547a311beb394590b343a91577aa0c7ad10647484807eac8ae7f588
2595,332,2,711,711,352,42506,,14b4f86aabf2a77b54c5a754e6691a412d4e2e01877aa25e64a7ccc7c26fb359
2596,783,2,174,174,87,17041,,2547aaa65089bd2a458668c423fe754f64b3c9a6f6ee3566aaa1a79141ecd41f
2597,788,2,203,203,101,24180,,e76e9d50f5bccebe58511d3b65a3a3751c8afbed5ffdacbeaad8df0e8a30116c
2598,789,2,173,173,88,25241,,3927347cbf03def10529b2bac6d9403513ba93466983e01630957fc67bfc08f2
2599,785,2,607,607,292,37349,,0e1ebea232dd43e5cc5d7f42e0b0e6ddee7d91841ea690321b6ebaaad651d6ad
2602,449,2,189,189,95,27423,,94982f92c21dc7520900bef5817bcb2103dbd1dd19e1dd34ff31e5efdd9de9a8
2603,418,2,101,101,50,27376,,be6d684db6d91bda5860f812a30514b29e0f67cf357e83b19879a60185506de6
2604,433,2,352,352,201,41110,,7e6aec1544a0c466c7517a70e15ef4b9feb10a5da08ca369711e3910e743ab11
2605,451,2,195,195,96,20338,,eb75c923cd866b2e164937a7c53c91a06a484749eb1c74af12a8f95c62c1a339
2606,401,2,107,107,54,22897,,2bc4ed1e36a3c162f07f592d3d974093280f8ffb5efd8b1040cb8af01dbcb81b
2608,416,2,295,295,152,30544,,fb9bca562e3a2c89b4759b2652382bfb68f6fb94ebe24df2f4dd7794ff4285bd
2609,421,2,236,236,111,22995,,fa5b858105ba38e9e17bce443ae0ee32fbfaf465eb831e843e454141137fedeb
2610,459,2,324,324,159,40696,,186408846c672fcc5e312cc6c4ccf5146b41dc396deffbd9493066654806f4f4
2613,450,2,285,285,151,22812,,d8b90d90dfdb0ecc51343633833a6458c393aec9e90f30518436c9b3d506f1f7
2614,419,2,975,975,458,47826,,31a9ebe521e24eb0c0e05af7d8b88fcfdfd7681ec9eb9d596ec0da488929dcbb
2615,417,2,471,471,221,34380,,ba5f88658963db85d391a7396fb3d8443e1e0b5b3ad621bbe58494128f0ed813
2616,453,2,271,271,135,32154,,9c083b05df98807cb884346138e9bc72e16454916545f8f5bdf3b1f48fc256f7
2617,415,2,174,174,85,19605,,2aa2e483323495695edce59e761a29ac63cbce030213667a947286a4089e2914
2618,557,2,109,109,54,20714,,e13de98aec03fcd795a3ab5442f22df8f3eea9ace8002eac1697661b11e4d70f
2620,566,2,582,582,269,43787,,4537bc28c945d37de0bb93e5dc173e5db6cf89b5fe5f0d159b0b3408109f2a21
2621,569,2,233,233,115,22680,,f30c1edd7fb5d21de91c7c1d23b8014a3d0f1989468a6a4884f4ad9b751a7207
2622,561,2,346,346,177,21051,,34002f3a79330302e311339673360b3fa8e695354bd67160d7552ed0e9185ddb
2623,505,2,332,332,167,21634,,18ef6024862f3be2cf27b8e01b2f3d0c1ab92336ab656d864b60b188caaed8a7
2624,506,2,248,248,119,31122,,32e2375d80674af6db1317e1fab1b853c9927b60f31f4b615788dc698ae6291e
2625,563,2,180,180,90,13036,,e4282415b7e8535a0f3ba57dca4382d50cb963c1ce933407210f9539a4e44ae5
2626,511,2,284,284,147,16370,,dd0542db7227eaa1d26e3ffdea62f5082f4f0ce6888e3b1466d7354a94db1ae4
2627,772,2,397,397,186,36654,,abb4bb9520b2f4ac45eb6b1b5bda8a69f27fdad6125c8d9cea4beef4e0375e1e
2628,536,2,457,457,222,29964,,784f7a8cfa637ef165218463ed02a0dfdb6cae65a01775891e51d29c466bd29a
2629,538,2,477,477,264,24872,,fec2c86ae22c5d9cb3fad2f72b207a5c4a102126115d6906b3c25028b75e3391
2632,303,2,379,379,186,29888,,d596a7421abfe1eb7122d0c3221f520161695e1e1b7fc1e82cfc08b07f18e8d7
2633,304,2,203,203,102,27997,,dba5ceb9f805634054b3bf5f2e84e760e9c443af632de8d56dd76f2c2c14cbdd
2634,305,2,551,551,311,30839,,36088229bddc5f4bcb401e1ae10f549f3803423f4345ba43e092bf1321d31a96
2635,354,2,187,187,91,17546,,1c7fbe5a5383df69a0c577e5aae061925f3127c304588329e5eb6016c04cf265
2636,355,2,321,321,175,24453,,a8227fd1d18ae019543bf74d70b991bf11e0c28ee6da37ea4e005da72e0273aa
2637,797,2,77,77,39,25325,,5fe426d7f1f7d4402aa680fea1a962a2e36ff8821f53af804ec289d57c21dcd4
2639,706,2,306,306,140,19846,,13408d737aa15cdc93482825b4e84b14d9b66f573ab7c4eed024c5ae0540aedd
2640,705,2,127,127,58,20818,,a7b1ae6a5095c8bc63ad8750a1906610e0c593e10866b505f136b75aa4db00a3
2641,708,2,663,663,286,24389,,ddf1c427ecdb163baceee8b24f7987c00ef866eef1ff2a444cc2bae58348ca5c
2642,312,2,345,345,168,20357,,ad974cac8b0b5c63910cf863536762441868fb755565de5bd24ff016baee7533
2643,375,2,705,705,321,23763,,c269ff128acb9ed8f84dce526baba86c3c63797f5bbe4a527e7c12b5f69e3d89
2644,518,2,654,654,308,34094,,16687fe1931fc8850796694e20f22ca08fb4b9f7fb4bfa7e0f4de3d58267ea33
2645,516,2,145,145,73,18174,,ba2dac9d457fdbce3c424e7bbba57f0d72e63044704154250eb48e7719ce2447
2648,699,2,177,177,87,26326,,7ca60821010ab6e15b218c2ab33cd3a55259fc8601397cc5db07300baa0f17fd
2649,700,2,132,132,65,14935,,ead261f20f053d15d28b9538c78167ccd19232a4e0b742538779d59bbcef28a6
2650,809,2,267,267,130,17883,,beab2a1da88673de08303bfcbcb3c044b72226856f01acbeb5e41546ec2bce93
2651,810,2,600,600,277,31393,,7fba67aa20ff459d0b6242c3a610794e2941116d6f363a267f9b934a75401e0f
2652,698,2,369,369,206,38642,,3fab4d288b5993a2ce12eebbfe265eae445ad9e3f39b273f0ad716e957722289
2653,812,2,182,182,105,20267,,aeda17fdc1ed8c150f5a44eeb86ee50d6b340a43341f68e69f418fb0689c7bb8
2654,807,2,98,98,66,7744,,31afba07d29a080a3d8267e795948567302f69587022ad3f07837a120b27ff87
2655,808,2,321,321,159,22575,,1df8a9ae9a22c05b0d35eb44b2e30d906c262c0ef8178dbb5a1bfef615806413
2656,797,2,281,281,126,24282,,eea41db62b15d78dc4b2f1c27d94dd76d1fed52d5a12a004cdd083eb34975282
2657,559,2,420,420,242,26662,,4936bfb5b6f6839e0fb40531ad4ae0a335601343846fb743642ccaae2304a9b3
2658,566,2,182,182,118,27092,,ce2cf23cc83b3d3db6df44d47f28e78c6e55c79fa50bcf8207e0c1f55df88ead
2659,565,2,327,327,157,28874,,720cc8e93c09da91e02d20ac3566bce9002b6b62f1e56f69c65aea9618af9d7e
2660,569,2,325,325,183,17766,,8807183555c0ec7872125f89f60627d01ec8de25e51a7f213aef297588baf000
2661,567,2,212,212,130,25003,,af87a18c7d983968488724a8b1dd7543d809747ece6f1dfba93d5752d0abe1ff
2662,766,2,62,62,31,12961,,cdd039a6d7020a6b65e4d77fde184b4cea4e1dbb6724b060f421a05c7c083ec4
2667,411,2,215,215,114,27939,,3f6cc19f47ae927e9b864eaa24ba66b06c6ebf37b06f3a373fba781637c435ff
2670,457,2,458,458,215,29384,,8ed237052b86d3da7d3e62e3fca0a09ca28498df38402d46d9602f73524b8c65
2671,407,2,167,167,84,27155,,8d098d37cf44f23546426bfcfedf1ec4876101bc7a72fbc3d911e9c5f32e8baf
2672,413,2,432,432,234,30426,,6439721e8ab72b41ccb22df287fe78a3c8af4a02c8367be34e21e9c4676cf2b4
2673,422,2,517,517,254,28687,,fd005ea9beb0552ff99bc43ab991f8dbe064a3cb5a9eb4a806121daf99090259
2674,432,2,249,249,125,27256,,b4b05f8fee8593f10b4140a7cdb7d4b4c887a66f96533eb25c8644e340c95fd9
2675,764,2,313,313,158,18924,,4ba7977c392b73e8fc75efbee7fc40f07c7b44b23e5ae2bc40d40e6a05051e7a
2676,765,2,344,344,173,21107,,1a7e936f4efc52cae29a54b0d52b36abf4db248e291782248adabbe6f35f44de
2677,698,2,238,238,117,39485,,76d1699a8a82eef19e56512666bc40e637d0974f1ba3a1926256709f78ae2c90
2678,792,2,384,384,184,33577,,90441de2b6eb600979436bb4d7ea277b30a477007641691123b9a33c59574c17
2679,813,2,258,258,156,24081,,bb950c3e4281cf3089f1511e8d32af0bf37e297f3d4a267022fdd7af0dd34e8a
2680,816,2,430,430,214,35586,,c9db28abb2654787e589868258a6cc85261623f90dbbd979045f83398b2a9534
2681,791,2,217,217,128,12805,,662d355a5950e8d1dce1c0201f7e618427232c56b4e47f9cd62b4fa4158f1093
2682,815,2,114,114,69,7797,,08e0430ca4aca6b07227190cb11b30bc70cbfb71d273ebacae47371000082803
2683,813,2,240,240,130,19791,,646e83d4cafcd094bfaf1c4b124c935542fbe87c046cd021b8ed7962b955c36f
2684,309,2,545,545,292,34834,,2aa42195f5f42de8a3eb4c6fbd61edd2ab34f172245ea0c6adbbcb9491b46913
2686,363,2,412,412,202,26975,,fd0c76ab7e1ceb5be8be26520d449c37b1b1a94dd622d5b7050a797193fb3125
2687,367,2,468,468,217,32274,,05ff9a5e27916fbe9002a03443886e4b636e7fbe2e94020394c4b54182e1a4f5
2688,458,2,264,264,154,33930,,61fcdc842e3789f719b321e6dfa37c8dac0999aa74cb34b18d88f3b5c0aa6b2d
2689,445,2,604,604,285,32942,,1508a7ac2b9db6ace8f649cb076a277be66370e7a144f565e97a1f6040bd1cd2
2690,420,2,273,273,159,19826,,95660941433fb2ddf7f7c1a4a528144c1af915136caee0f01b7feab0dcf7995b
2691,424,2,416,416,230,30748,,ac43957e6144743d4879ec573c703e0f0c145b51f4bec5c287d90cdeff84b4ea
2692,451,2,538,538,287,35444,,fa669d7c8bce43486f0eca32e187e1c0fae2dcdf874f9f8125c1c306c72920c4
2693,403,2,155,155,78,20660,,38f28b65d15f0b78ff76fc248d0ba080b7aeeaab7905a64c827cd5503ee3f7b5
2694,426,2,513,513,247,30304,,d07d957165efd0e1be9900c88a1574e31d410dda52080803991d073cfd935a0b
2695,432,2,127,127,64,22369,,c0198f15c84a30536451ca8dcb9272402ce40e31cda706ee31dc70aa491656d1
2696,376,2,482,482,236,32160,,f218bc30a462d23d545f6f088e54b61d832f87f55c5486831fa8f9e8761f0ddc
2698,551,2,657,657,337,28742,,7344361533d18437e4ab55f986d3897d7fd79aa3ea9c7902b3e310173c9c5bc5
2699,535,2,182,182,111,17521,,65ef0b258f763b2b51fc6eef7603296797cb885f0ca84fcc57a3469e2433a01d
2700,563,2,115,115,77,9340,,20e2f0b6fe12e9c46df714394a50ee676748247a11008098f5cb8dc7eed84320
2707,759,2,260,260,150,25060,,9e7268b67ab27c4af87034a95996cc6e3a109c82583f3df67a625599e9536af1
2708,747,2,152,152,87,28846,,d4db0427c6c4bbcff73af898125b538453eedc6921713f34d397e7395ca833ff
2709,744,2,354,354,172,36996,,366ecd09054a459a6e0a0e865a06336e2e13a24f9af5d8bffbbcaf2ff7d2cf9d
2710,761,2,39,39,20,21990,,1c9bb7001a9e78d321d13854bcab2a2edf0ea201958506a4b8d022ff0db373c5
2711,748,2,319,319,158,27015,,8093ca8236c603f4112be17bcf83979ad2e0bc9a8c424f62614068053b4b164c
2712,745,2,183,183,92,29774,,f328624494c6a15f14e08fab873145e0dffd5c465a438847230a19b36d2182d5
2713,745,2,120,120,70,25740,,ee01499c96128b5f94714c9abaa9ff0713c0c98bf2e976232794f940e795d8ac
2714,745,2,70,70,35,25182,,28c38fbcf0bafe3c467c49f8943990b1c983c2ee6f00b306083bbe3c0d736ec1
2715,784,2,779,779,355,47738,,f4b9c7ed24890a68b6cf4bbc7a3052c6422da3700579cd0e1db10f979e25b57f
2716,796,2,436,436,229,27030,,8da3b918ffa63d6051e0412a8933ce3b74c5fa497a4d30abefbe4d668f6c945c
2717,704,2,47,47,23,13489,,aafbb194eb385a2cee37554dacfda0dec02476bdcdc6b0566a509c6de4043b86
2718,705,2,142,142,83,17487,,45a8d823e106366e6fee3dfea8c04c16f5d9e5683457488abc8117456d13a132
2720,731,2,259,259,127,21622,,3b9c5ddddc80e885307a446a0ae9920dbe2ee6d85ce57b51480e5152778076bc
2721,726,2,427,427,204,32953,,2d6bb674ea76617ed813002165076a18b5556df7492173b744465161e2a6bc8f
2722,730,2,148,148,75,25460,,adce03c3a3f01d8669de6c690dc9db758325bdf3a311b029d8c99a33ab5e1127
2723,723,2,647,647,311,34036,,f362fc4c89a9f51e4ed891f482e45455d91f2f71ecd0fba2488e868e5f8dc861
2724,722,2,147,147,74,24338,,719da7a29fff4143edf6811995e6e24946ad8e0d1f2e4068618d01305a87d1c8
2725,727,2,427,427,189,37657,,21055956f08d5f6237902e603f5fe4364a5fa015f12fd67ad3058b0ac5c2383a
2726,724,2,229,229,124,27572,,91e8c433c973fd48f05a037daffe9be9248fafada437dca2881363e6fb759886
2727,703,2,700,700,381,39816,,b16c382949cca8dd452e253ed6f68ae5bd7ab9afd831e4adcbcad46054ceca1d
2728,707,2,115,115,57,17468,,04d8d9d64236632e2d0ad557312ffc0b458318d3ab63f81d7b66d57b9f7e9067
2737,788,2,153,153,77,31300,,7f3fe5963603342f597ace92fb49aa2ece3a4fee85bf03fe163d47f6f0ecf78d
2738,780,2,419,419,195,38047,,7e0f450db9f0662ff4e5bbfa04435be500a70d81575d67a1899d8412675b9ee4
2739,814,2,412,412,199,35602,,fbb78bac8a253d7fbda3a49c83f3b7901601fc501dfff90aaa2df6da26af6dbc
2740,753,2,333,333,173,30551,,cd8c547372f8c3f5ce41db2414ab09ab4db071bd14e4a9a8b9254e19be073504
2741,746,2,231,231,124,25258,,9e0cde51deaa1cd55d72c63d94035699cd59a7629c948c068828cab18eac5594
2742,742,2,674,674,330,41139,,402a71bc8a809df27464a1704a06153d23c642a18915e0b6440ceb82ed0e6d10
